nodeID,nodeLabel,communityID
1502,2112100462,13
1503,2240248168,17
1504,2612375886,0
1505,2622169299,52
1506,2955666700,75
1507,1977674782,8
1508,1985180350,75
1509,2129978861,2
1510,2204316808,29
1511,2152931170,17
1512,1810246229,84
1513,2707749895,53
1514,2517414767,46
1515,2196243285,40
1516,2045340708,16
1517,2101733615,9
1518,2331544589,17
1519,1841450738,2
1520,2171446234,89
1521,2751957979,95
1522,2155079004,1
1523,260375131,38
1524,2857691659,30
1525,1972291381,1
1526,3036537454,29
1527,3045919142,78
1528,3107500188,3
1529,2485091017,25
1530,2127144990,84
1531,2802593568,85
1532,252451178,2
1533,2893318500,84
1534,2153128419,2
1535,3037708622,54
1536,2760019036,51
1537,2135602481,56
1538,2018965797,27
1539,2159834607,51
1540,2771959351,39
1541,2791623420,94
1542,2889249352,0
1543,2963261850,70
1544,2145233721,53
1545,2268048277,56
1546,2080141035,30
1547,2291719188,73
1548,1984456167,13
1549,2164522898,17
1550,2610976453,23
1551,2908682404,10
1552,2129155342,85
1553,2953192426,3
1554,2788753921,13
1555,2155667464,46
1556,2058210145,41
1557,2997281065,7
1558,2617745789,2
1559,1990283708,14
1560,2636038792,5
1561,2230245500,92
1562,2479567009,0
1563,2328346230,44
1564,1996873599,23
1565,2315273099,40
1566,2944409442,38
1567,2343552488,0
1568,2249465898,37
1569,2413385826,46
1570,2952837908,83
1571,2130053541,15
1572,2046000779,38
1573,2552953239,38
1574,2476697405,31
1575,2630117708,17
1576,2016644571,35
1577,2031418212,44
1578,2171019307,7
1579,1988719007,15
1580,2922258670,81
1581,2889249453,19
1582,2754073515,70
1583,2003149451,86
1584,922181996,4
1585,2976707063,13
1586,2642881519,95
1587,2009982762,62
1588,285627287,10
1589,2183182747,85
1590,255960625,3
1591,2913879291,15
1592,2089765410,69
1593,2098638827,86
1594,2145227560,8
1595,1097706085,5
1596,2135345703,36
1597,1949457932,23
1598,1164499213,83
1599,1978166497,17
1600,2082911240,30
1601,2883081075,5
1602,2096173774,25
1603,2132878936,52
1604,1917400150,17
1605,2565274306,10
1606,2274805303,52
1607,2342892333,52
1608,3003897334,94
1609,2583516272,13
1610,678978865,92
1611,2203963296,66
1612,2613913188,9
1613,2113482964,89
1614,2012874334,2
1615,1827643105,75
1616,1532621047,2
1617,2101472669,58
1618,2410319828,87
1619,2282000328,13
1620,78279174,13
1621,2890776616,73
1622,2115643939,73
1623,2106323979,3
1624,2104612639,17
1625,2027416657,35
1626,2109310434,51
1627,1919837031,34
1628,2314920455,8
1629,2775609090,33
1630,2605906544,46
1631,2888208099,0
1632,45045430,52
1633,2129808398,89
1634,1896348304,75
1635,1970953459,31
1636,2036973583,83
1637,2903808183,83
1638,2944655373,91
1639,2405651458,5
1640,721364518,3
1641,1757077152,66
1642,2108182221,27
1643,516835761,31
1644,3108576704,16
1645,2943306269,10
1646,2149964966,33
1647,2164961657,65
1648,2146758708,53
1649,2609901519,91
1650,2188441812,30
1651,2496391385,50
1652,2034771560,52
1653,2312629962,33
1654,2770397534,13
1655,2607595037,8
1656,2171273730,58
1657,925343867,17
1658,2146912315,5
1659,2806949227,43
1660,2724906996,17
1661,2308863820,84
1662,2150856106,35
1663,2790040692,75
1664,1923416275,36
1665,2641049016,4
1666,2767094226,8
1667,2917543794,22
1668,2974328925,8
1669,2044278382,33
1670,2227806125,52
1671,434565261,10
1672,2783667689,56
1673,2153035888,73
1674,1640152761,36
1675,2088294130,73
1676,700734712,2
1677,2034955392,8
1678,275623175,45
1679,2323652682,20
1680,2569634600,73
1681,2678684699,75
1682,2918208305,90
1683,3013247394,8
1684,2145883831,13
1685,2785871171,12
1686,2000881678,5
1687,1978815449,0
1688,2538491043,35
1689,1115148605,20
1690,2087725908,22
1691,2117898985,22
1692,2041008412,31
1693,2152164681,30
1694,2427924384,46
1695,3011087924,48
1696,2132296772,34
1697,2900117433,73
1698,2008419022,34
1699,661003191,2
1700,3090578027,35
1701,1952990521,83
1702,586323717,15
1703,1963154021,10
1704,2511808143,75
1705,2294220494,10
1706,1977980545,60
1707,2140209039,5
1708,2286111073,17
1709,1322657324,40
1710,2064570782,46
1711,2310413913,70
1712,2104501682,13
1713,2014161052,30
1714,2909247990,23
1715,2319840580,2
1716,2130475525,44
1717,2113500015,91
1718,2097435784,7
1719,402154073,21
1720,2134836733,46
1721,51020136,52
1722,2071884290,90
1723,2518746795,22
1724,2147978041,33
1725,2158494525,52
1726,2089302601,2
1727,2754095932,65
1728,2136250448,2
1729,2026694887,2
1730,2148866814,83
1731,2133387995,50
1732,2801882200,27
1733,2191153427,17
1734,2056661771,8
1735,2293406396,27
1736,2127941043,67
1737,2099841352,80
1738,2145284120,10
1739,2889491067,33
1740,2952957145,58
1741,2942863688,89
1742,2601967637,8
1743,2736737800,3
1744,2154547143,24
1745,1994793660,52
1746,2431426570,83
1747,2081492157,5
1748,2461687387,20
1749,3187681709,73
1750,1959077594,15
1751,2310233737,5
1752,2462072012,83
1753,2886367355,86
1754,1981708511,46
1755,1983386611,75
1756,1462344361,22
1757,2265296547,50
1758,2045914610,8
1759,2672974985,56
1760,2118513932,10
1761,1995139723,9
1762,1994374064,84
1763,2737505702,85
1764,2103550268,25
1765,2116414697,32
1766,1878281126,3
1767,727411131,2
1768,2151512412,17
1769,1598022696,30
1770,2089983491,13
1771,2254689313,14
1772,2151793558,15
1773,2739258068,73
1774,20407166,17
1775,2948422325,8
1776,2124986425,81
1777,2715324730,69
1778,1996316428,94
1779,2997240299,35
1780,1937561647,18
1781,2896240613,24
1782,2615269014,2
1783,2230958271,1
1784,2765083331,33
1785,1977407036,69
1786,1880721038,80
1787,2120899633,13
1788,2742507607,59
1789,2101186410,8
1790,2752349113,6
1791,2585970197,29
1792,2188664408,46
1793,2762604201,9
1794,2627718013,75
1795,2129342210,57
1796,2544002206,12
1797,2163137427,45
1798,3181216791,2
1799,2761234403,5
1800,2569271785,87
1801,2651920514,94
1802,17937286,34
1803,338255965,36
1804,1979944653,27
1805,2154694918,25
1806,2665852748,70
1807,2345716093,8
1808,2980566838,82
1809,2748158639,5
1810,2041029454,83
1811,1123919058,50
1812,2790215127,39
1813,2276287936,2
1814,2595614921,16
1815,2903614714,13
1816,1990821687,5
1817,3004020027,75
1818,2106487985,55
1819,2016467377,24
1820,2123402131,60
1821,1206226210,30
1822,2303229760,53
1823,3113668594,12
1824,2954377899,3
1825,2597809502,73
1826,1270332185,13
1827,2139207339,2
1828,2705455191,40
1829,2151517641,0
1830,2320464963,24
1831,2953671256,3
1832,2774816812,17
1833,1996531695,50
1834,1979309176,29
1835,3087400454,94
1836,2424058761,9
1837,2131637686,33
1838,2278350102,50
1839,1821800985,79
1840,2498210812,27
1841,1833710165,33
1842,2127675574,15
1843,2738224498,12
1844,2743712495,44
1845,2001215756,46
1846,1992242036,8
1847,2308120444,66
1848,3016175166,20
1849,2970417720,3
1850,2131148145,27
1851,2667551055,34
1852,2046599093,93
1853,2009222301,94
1854,2787339472,46
1855,2762878426,9
1856,2067178398,83
1857,2590587576,5
1858,2145530844,30
1859,2046039907,8
1860,2793448009,33
1861,1999052458,33
1862,3105288660,19
1863,2744415558,8
1864,75283028,50
1865,2534445584,62
1866,2766249675,79
1867,2030134114,37
1868,2102523287,27
1869,150346202,38
1870,2078891840,27
1871,254472886,50
1872,3080207342,79
1873,2113655806,2
1874,2057563923,50
1875,2916261514,27
1876,2227751708,30
1877,2675768460,84
1878,2910296884,84
1879,2018364592,30
1880,2282327145,89
1881,2725853499,18
1882,2501783752,2
1883,2888333953,36
1884,2886159980,23
1885,2124066805,30
1886,2143756402,2
1887,2143333682,50
1888,3083153516,11
1889,2311370631,52
1890,3080574717,38
1891,2327900046,17
1892,2803772606,9
1893,2889960126,40
1894,2159187897,2
1895,2808528936,30
1896,2755532511,8
1897,2618811876,13
1898,1952260640,60
1899,2173287895,75
1900,2142343824,83
1901,2195558043,14
1902,2989679825,50
1903,2792198463,84
1904,3046460419,17
1905,2093829451,2
1906,2794259208,31
1907,2487070092,57
1908,2042985758,52
1909,2997886251,2
1910,2426169327,30
1911,2146919840,24
1912,1924075432,27
1913,2160796155,2
1914,2505485291,84
1915,299683292,81
1916,2134626711,27
1917,2788929966,83
1918,2742635664,24
1919,2040202014,75
1920,1969935479,85
1921,2989901088,11
1922,2699465186,16
1923,2762280921,94
1924,2739870772,29
1925,3037491588,12
1926,2657154960,63
1927,2517945383,73
1928,2897033029,41
1929,2250766850,84
1930,315325602,95
1931,2327125664,2
1932,2767394533,46
1933,2305031025,14
1934,2064979805,93
1935,2479067962,25
1936,2129820232,73
1937,2139872893,46
1938,1831823223,15
1939,2239392000,13
1940,2672568589,30
1941,2006005784,52
1942,3113041922,65
1943,2944281560,46
1944,2032827840,17
1945,1996850068,9
1946,2111045505,17
1947,2132030956,50
1948,2920182938,13
1949,2165927595,10
1950,2161783827,81
1951,2113491059,2
1952,2107241964,75
1953,2145486439,73
1954,2170323348,53
1955,3131368757,79
1956,2526337497,85
1957,2883209888,82
1958,2177159625,8
1959,2790080091,65
1960,2893317477,3
1961,2848312222,30
1962,2614800465,15
1963,2466491603,16
1964,1120541947,22
1965,2098548957,52
1966,2912177070,13
1967,2175438399,83
1968,2191828653,79
1969,1996404209,25
1970,2061036214,2
1971,2190470770,23
1972,2032710580,66
1973,3013533864,65
1974,2703259424,34
1975,3019803971,75
1976,2790639413,38
1977,2122192961,53
1978,2013635460,23
1979,2215148299,18
1980,32662125,75
1981,3023982763,56
1982,2620002990,70
1983,3092841358,75
1984,3108029933,16
1985,2046315228,0
1986,2124777455,45
1987,2210231006,50
1988,1705716597,93
1989,2134825529,84
1990,2307918021,9
1991,1197017891,89
1992,2114385448,56
1993,2762152070,44
1994,3206704580,56
1995,2916687819,2
1996,2143982446,90
1997,2431600276,66
1998,2008214397,66
1999,716433448,30
2000,219102487,86
2001,2130871002,56
2002,2051970921,0
2003,1456510546,78
2004,281668663,94
2005,2092298811,8
2006,3175192278,8
2007,735953978,5
2008,660366597,93
2009,2090252209,20
2010,2465752139,38
2011,2161769562,15
2012,2515940376,40
2013,1443601976,44
2014,2903919120,92
2015,2968997092,50
2016,2124783475,65
2017,2981240396,73
2018,2534922604,39
2019,2144539940,79
2020,2250188140,30
2021,2936286488,69
2022,418489457,72
2023,2970436921,75
2024,3010152679,18
2025,3094484945,24
2026,2166606641,71
2027,2244412981,29
2028,3180493648,86
2029,2035318101,19
2030,2531917004,30
2031,2422712844,85
2032,2921154846,3
2033,2096146599,56
2034,2191837396,38
2035,1970612044,60
2036,2151743408,72
2037,2259567722,57
2038,2466306230,32
2039,2076182031,50
2040,2161927345,54
2041,2071982022,63
2042,2892955262,14
2043,1395577602,8
2044,2773316513,9
2045,2338076570,12
2046,2136660805,65
2047,2895076172,9
2048,2505963396,83
2049,2889254495,3
2050,2215213139,50
2051,2233469164,8
2052,2127534384,94
2053,2330339485,5
2054,2113024557,18
2055,2045848816,23
2056,2320951569,50
2057,2297674024,90
2058,2953473096,14
2059,2951234292,23
2060,2306979091,27
2061,2148552997,70
2062,363485178,85
2063,2835300221,35
2064,2695538770,54
2065,2966325603,94
2066,2111301467,2
2067,2460220245,81
2068,2120929395,75
2069,2735981090,15
2070,2120842888,2
2071,1718424580,81
2072,277903753,45
2073,2555813999,25
2074,2232783234,83
2075,2008748004,9
2076,2699518587,90
2077,3185881285,33
2078,70837437,59
2079,2791365777,15
2080,2142296881,84
2081,2919351731,22
2082,2090063144,2
2083,1931436838,15
2084,2056792917,2
2085,3211355938,5
2086,2108256242,75
2087,2225169053,25
2088,3007539222,73
2089,2555997502,20
2090,2632617375,80
2091,2292203603,93
2092,1946756406,10
2093,2256895917,87
2094,2124988859,50
2095,2129986494,93
2096,1968445860,13
2097,2560987332,38
2098,2253378135,27
2099,2067447840,50
2100,2484140545,25
2101,2029516304,17
2102,2602509290,81
2103,2972939480,36
2104,2101314754,62
2105,1378853212,93
2106,2796590973,57
2107,2763022624,27
2108,3094837090,2
2109,2105208096,17
2110,2161449754,73
2111,2509270328,10
2112,2222120004,13
2113,2045125299,15
2114,1916250528,93
2115,2768091663,9
2116,2530427465,75
2117,3003819788,50
2118,3012977403,69
2119,1970089476,11
2120,2151348593,75
2121,75377309,62
2122,3083573319,45
2123,213569996,81
2124,2127700198,25
2125,2473274966,66
2126,2166680901,35
2127,2397548375,87
2128,2153146712,80
2129,1975813113,67
2130,3134043878,23
2131,3041188873,38
2132,2634542252,17
2133,2663644649,83
2134,2268604549,17
2135,174562241,24
2136,2794990693,45
2137,36755790,52
2138,2227486341,46
2139,2892214922,40
2140,2272830850,50
2141,2023145324,5
2142,2585219770,79
2143,2585044865,40
2144,75175322,79
2145,3021536228,73
2146,3006462427,56
2147,642952908,21
2148,249454987,53
2149,2136356386,75
2150,2291068695,2
2151,2750978212,62
2152,2083447578,41
2153,2759595851,18
2154,1720417924,2
2155,2067141203,52
2156,2134603573,24
2157,3137771527,2
2158,2154216941,13
2159,262145814,33
2160,2241651903,65
2161,2414039841,61
2162,2602073894,86
2163,2154180896,66
2164,2266125073,13
2165,2026298701,83
2166,377036423,30
2167,2019382908,10
2168,2099916822,2
2169,2281403984,87
2170,2730574252,69
2171,1260180023,93
2172,2736489583,30
2173,2420627611,10
2174,1983101625,30
2175,14442527,44
2176,447816319,69
2177,2022954105,83
2178,1617946016,2
2179,2250901887,2
2180,2053437260,56
2181,2006987919,4
2182,3093359393,73
2183,2524297323,22
2184,2102297253,13
2185,2035713358,50
2186,2889265110,33
2187,296305906,23
2188,2305520001,50
2189,2150721151,66
2190,2785219760,62
2191,2129504740,30
2192,2194955151,92
2193,2722863282,45
2194,2964572049,51
2195,1922287711,33
2196,2655213515,73
2197,2637334122,80
2198,2144197545,2
2199,2069425770,66
2200,2125408268,23
2201,3111209547,39
2202,2293295560,52
2203,2790559543,31
2204,209339399,60
2205,2702355478,3
2206,2155769531,15
2207,2996715487,10
2208,336928935,34
2209,2807092234,60
2210,2014720949,17
2211,2046629431,23
2212,2207173157,34
2213,2590488752,78
2214,2047884722,25
2215,2609482253,95
2216,2037799136,73
2217,2155048892,70
2218,2302610062,33
2219,2201228783,45
2220,2033845984,79
2221,2735569673,69
2222,2973592402,75
2223,1895723207,17
2224,2033899947,79
2225,2624781503,46
2226,1979904206,8
2227,3094074803,27
2228,2990203562,10
2229,2924408925,73
2230,2665796210,30
2231,2771894633,89
2232,2163409985,40
2233,2575335548,52
2234,1998509316,16
2235,2545209061,59
2236,2790639168,87
2237,2902114546,59
2238,2004569161,2
2239,2461032065,21
2240,2007671555,30
2241,2939286102,68
2242,2663125605,90
2243,2183641182,94
2244,716916019,7
2245,2096273412,9
2246,2911449355,12
2247,2804899304,92
2248,3111649832,39
2249,2149105779,92
2250,2140933342,50
2251,2204965018,34
2252,1514966090,37
2253,2353588825,27
2254,2295705784,30
2255,2762532313,92
2256,2889988021,40
2257,2572257410,36
2258,3036336701,27
2259,2791560224,25
2260,2040005428,69
2261,2247110876,7
2262,2233110155,60
2263,2945029746,3
2264,2027875508,8
2265,2605874292,46
2266,2965015925,94
2267,2944722615,46
2268,2173000013,30
2269,2263822453,84
2270,2894211516,16
2271,2158282440,2
2272,2493741066,50
2273,1989971716,9
2274,2110981184,79
2275,2736703871,73
2276,2111442953,23
2277,2552563211,84
2278,1964178783,75
2279,2651459722,90
2280,2050683562,38
2281,3057747530,3
2282,2809222995,17
2283,2233493320,35
2284,44406294,9
2285,2102822964,4
2286,2688537583,8
2287,2153048026,3
2288,2481408297,3
2289,2112337400,89
2290,1766682891,2
2291,2171327593,8
2292,818435002,33
2293,1983252592,94
2294,2914244376,86
2295,2753651771,87
2296,2550582960,18
2297,2292854733,46
2298,2155852951,2
2299,1236681783,87
2300,2656378153,40
2301,2079212460,83
2302,3008632969,80
2303,2106507259,10
2304,3212190123,81
2305,2153554215,80
2306,2110746689,2
2307,2921269683,87
2308,3013083748,69
2309,2000108009,89
2310,813104900,37
2311,2160379530,84
2312,2643237020,92
2313,2305713919,80
2314,2591515226,24
2315,2516128065,16
2316,2001325529,15
2317,1910522161,46
2318,2106350568,81
2319,2901125382,46
2320,2736496190,58
2321,2009611828,33
2322,2754388271,13
2323,282922719,51
2324,1217797641,81
2325,2606734453,5
2326,288043437,80
2327,2089561508,73
2328,2326545728,50
2329,2925225400,9
2330,2692688914,46
2331,2898133106,23
2332,2897466751,16
2333,2009630385,2
2334,689275890,89
2335,2423242962,64
2336,2099164765,44
2337,2054972703,52
2338,2040747715,2
2339,3075091205,33
2340,2125073043,84
2341,2094043197,10
2342,2221699404,13
2343,2761628873,95
2344,2790820816,8
2345,2018805399,33
2346,1832639878,0
2347,2109020636,94
2348,2804782717,50
2349,2282321183,61
2350,2111597524,10
2351,2114454294,12
2352,2558494455,90
2353,2205008172,5
2354,2279106355,46
2355,2150247308,11
2356,3030383642,95
2357,2182919608,36
2358,2148871486,17
2359,1713539282,40
2360,2995641546,32
2361,2201257391,92
2362,587355339,19
2363,2115842871,18
2364,2098345290,9
2365,2018220368,9
2366,2428068591,92
2367,2054292361,13
2368,3038016825,9
2369,1982856781,2
2370,3207754291,70
2371,291158769,81
2372,2110713179,76
2373,2115221213,93
2374,2120079196,26
2375,2292123747,73
2376,1776485087,10
2377,2283277719,11
2378,2125277295,80
2379,1975542095,51
2380,3013156411,69
2381,1965923048,31
2382,2978029283,27
2383,2067554424,9
2384,237452923,46
2385,2426399477,89
2386,2402352049,50
2387,2147344573,8
2388,2513590745,40
2389,2475987229,46
2390,1995171480,91
2391,2162829099,57
2392,2131796476,34
2393,2936296576,27
2394,2497822455,17
2395,312843024,91
2396,2945775573,66
2397,997374688,50
2398,2733223187,66
2399,2149130495,26
2400,3023411689,81
2401,2781748814,18
2402,2748662799,52
2403,2113023064,91
2404,2140382424,15
2405,2800321399,2
2406,2152900809,67
2407,120512553,11
2408,2948464216,9
2409,2045083504,17
2410,2583628974,56
2411,4431029,13
2412,2405096029,54
2413,2799838921,75
2414,2619464013,44
2415,2053375884,14
2416,2496829199,84
2417,2068311830,80
2418,2093459114,60
2419,3006229511,23
2420,2105991279,50
2421,2115044886,2
2422,2325665456,73
2423,2162120618,13
2424,1456696999,78
2425,1260409838,83
2426,2549604643,33
2427,2905974362,73
2428,1980414360,30
2429,220057491,13
2430,2783432886,13
2431,2078167171,1
2432,2149278224,80
2433,2127135120,16
2434,2115646178,91
2435,2615264327,52
2436,2754689997,9
2437,2543437688,6
2438,2944859591,65
2439,2256822898,34
2440,2290371723,44
2441,2706133204,53
2442,3008312193,94
2443,2102549016,84
2444,2344132158,9
2445,1993080014,36
2446,2743738772,24
2447,2914821860,30
2448,2089020661,29
2449,2100711326,60
2450,3201477788,39
2451,2178886594,69
2452,2039330232,79
2453,2025193614,2
2454,2116815196,52
2455,2034284050,2
2456,2791238133,87
2457,2742484312,33
2458,1669982939,38
2459,2131864146,2
2460,2011659978,15
2461,2280846368,13
2462,3114302597,27
2463,2146857291,57
2464,2502730017,33
2465,2889962188,27
2466,2913317739,27
2467,1743245999,9
2468,3022394417,56
2469,2174565183,30
2470,2061119671,86
2471,2161966587,50
2472,2789257650,33
2473,2798288082,2
2474,2033454160,11
2475,1828369258,8
2476,130085257,27
2477,1154988903,2
2478,2109458317,40
2479,1977095792,50
2480,2304258648,73
2481,2132157787,66
2482,2102318309,75
2483,1921565296,46
2484,2777403903,75
2485,2116334203,30
2486,2310343376,0
2487,2133698178,8
2488,2889652361,70
2489,2053120311,44
2490,3017471622,75
2491,2622811513,17
2492,2148377911,56
2493,2226408910,3
2494,2760599449,10
2495,2888797554,86
2496,2902728301,78
2497,2337492357,75
2498,3000642662,73
2499,2674551472,51
2500,2158492477,80
2501,2806260321,43
2502,3112357101,39
2503,2893249837,82
2504,2070119415,18
2505,2137252895,60
2506,2980417819,8
2507,1843180985,23
2508,2157659288,73
2509,2172200771,2
2510,2163249015,76
2511,27679312,94
2512,1442718055,34
2513,2127294369,80
2514,2797428299,66
2515,224046905,8
2516,2122125227,91
2517,2211881137,52
2518,2944256977,15
2519,2519514373,38
2520,3040272964,73
2521,2108946971,11
2522,2311152650,3
2523,2122884113,53
2524,2129307644,13
2525,2229890911,18
2526,2694880761,91
2527,1973832373,11
2528,2159668599,52
2529,214673178,23
2530,3027555009,16
2531,3021117915,79
2532,2887874441,30
2533,2174516349,34
2534,2198510575,4
2535,2081986889,9
2536,2144145182,30
2537,3177782498,23
2538,2735375331,17
2539,1964389500,12
2540,2105613401,85
2541,2090343732,46
2542,2309091497,65
2543,2481260597,50
2544,3162136271,33
2545,2585913024,7
2546,2944750822,75
2547,2164731203,26
2548,2148602824,8
2549,2825761367,10
2550,2802313354,87
2551,1979255321,5
2552,2328436268,10
2553,2115483815,73
2554,2775600373,17
2555,3111333369,8
2556,2148020105,65
2557,2245530883,75
2558,3193171207,60
2559,2810842277,80
2560,2302751564,79
2561,1974009868,86
2562,2204341755,25
2563,2510478851,84
2564,2896456734,94
2565,2022995490,9
2566,2930872951,73
2567,2797624194,5
2568,2780709200,73
2569,2634340851,65
2570,2103179390,69
2571,3023361133,85
2572,2559136398,35
2573,2811337075,87
2574,1976945259,79
2575,1861307514,27
2576,1999081288,78
2577,2559268043,17
2578,2153920752,65
2579,2053573431,78
2580,612322944,75
2581,2572985952,56
2582,2463014637,30
2583,2311960658,8
2584,2569972918,81
2585,90277162,91
2586,1180077671,56
2587,2306401828,80
2588,2001672088,46
2589,2028193555,18
2590,2130384391,8
2591,2552238146,60
2592,335244181,65
2593,2481432879,27
2594,3110810805,39
2595,2142985428,18
2596,2110379009,13
2597,2557064501,95
2598,2085904320,66
2599,2044180070,2
2600,2056181364,27
2601,2031489052,31
2602,2733165409,20
2603,2070680642,15
2604,2600425904,23
2605,2995375283,73
2606,256486129,8
2607,2118762437,84
2608,2662985514,8
2609,2097378075,58
2610,2504168287,90
2611,1045708702,17
2612,2477834125,33
2613,3029629074,95
2614,2925019383,46
2615,3115865492,56
2616,2158106171,58
2617,2060983062,46
2618,2711072864,23
2619,2012111929,75
2620,2133911299,2
2621,2408970987,6
2622,2403313164,80
2623,58930063,45
2624,2319545741,33
2625,2805390866,89
2626,2146841969,24
2627,2834750341,23
2628,3037568466,95
2629,2009706523,60
2630,2634933294,50
2631,1985680507,14
2632,2255798801,27
2633,2595971947,9
2634,2054681710,80
2635,2094490692,22
2636,2043286372,13
2637,1830438898,87
2638,2944527398,46
2639,2169363737,30
2640,2138254824,10
2641,2692820708,92
2642,37477926,36
2643,2630009334,94
2644,3110865280,26
2645,2117484142,62
2646,2115387200,38
2647,2009604538,84
2648,3036578324,17
2649,2121110292,0
2650,2530779524,10
2651,2616203821,46
2652,2672273941,73
2653,2165537194,50
2654,2058693245,27
2655,2323502566,73
2656,2707298697,75
2657,2477068224,33
2658,2798615880,22
2659,2138580305,34
2660,2113720902,52
2661,1920897141,2
2662,2710408817,22
2663,2624039058,73
2664,2102471401,25
2665,2893416099,75
2666,2207210733,56
2667,2818354607,46
2668,1865990060,10
2669,2700204403,25
2670,1427866955,94
2671,2582558236,32
2672,1998563527,2
2673,2921093149,11
2674,2089998230,50
2675,2134517984,9
2676,2104472660,2
2677,2123452713,33
2678,2687487372,13
2679,2344657165,84
2680,2151627160,15
2681,2096968935,34
2682,2121016340,17
2683,2101253212,58
2684,2056993838,12
2685,2969294761,73
2686,2809850217,30
2687,3016346786,95
2688,2063941682,67
2689,1968221607,7
2690,2772279951,31
2691,2995013627,17
2692,2562568985,69
2693,1995093135,38
2694,1932810834,0
2695,2955423923,92
2696,2133686015,4
2697,2128395908,50
2698,2593004156,23
2699,2977349476,50
2700,2390030350,0
2701,2770055034,58
2702,2674955944,30
2703,2138142932,89
2704,2098524921,72
2705,2122468625,93
2706,2295861609,94
2707,2737198293,30
2708,2016592515,81
2709,3165887317,27
2710,1975241610,17
2711,2028674619,40
2712,2143328778,3
2713,2539701685,45
2714,2185216455,28
2715,699318442,3
2716,1288176974,16
2717,2596729534,15
2718,2659812466,24
2719,2062515727,50
2720,3116971310,10
2721,2092280634,71
2722,2342011944,5
2723,2133266211,60
2724,2070957709,92
2725,1988827085,17
2726,2084576862,84
2727,790391065,36
2728,3168781865,2
2729,2095952022,50
2730,2799732394,7
2731,2953482633,63
2732,2122495334,50
2733,2125271563,22
2734,1711990857,85
2735,2010047397,40
2736,3187490732,10
2737,2166248507,5
2738,2170424127,60
2739,2338015938,81
2740,2156635248,50
2741,2591217870,38
2742,2978125139,56
2743,2473399912,70
2744,2066796656,83
2745,2124238274,4
2746,2412364609,95
2747,2119826181,69
2748,1890933280,17
2749,2012145184,5
2750,2162740389,46
2751,3037415310,30
2752,2112668893,95
2753,2467874229,84
2754,2681586900,67
2755,2005055980,5
2756,2091007943,85
2757,2807406926,4
2758,2614596080,2
2759,2768851711,89
2760,2968366464,60
2761,2474563419,0
2762,1933486504,75
2763,2153525952,33
2764,2945537842,25
2765,1908611138,7
2766,2148489686,73
2767,3008216963,60
2768,2038281711,57
2769,2287693468,80
2770,2288782178,31
2771,2045605162,85
2772,2736465031,13
2773,2012153309,35
2774,45729758,2
2775,1804741013,79
2776,24752472,15
2777,2112516305,5
2778,2647719063,2
2779,2310124110,2
2780,2743255193,24
2781,2920435911,50
2782,2005158734,36
2783,2133209974,94
2784,2160115954,10
2785,1017759814,27
2786,2736888158,68
2787,2148765292,86
2788,2110892120,9
2789,2102391816,50
2790,2167272783,91
2791,2162888019,23
2792,3012007102,27
2793,2147045165,36
2794,2793682433,35
2795,2263925728,93
2796,2134562295,87
2797,2760090713,13
2798,2717370615,87
2799,2279115525,93
2800,2194682770,17
2801,2802767191,45
2802,2079937828,23
2803,2013535881,32
2804,2083874818,39
2805,283149254,36
2806,2517931893,50
2807,3145490077,13
2808,2916127482,32
2809,2276343945,84
2810,2157284208,17
2811,2920023547,50
2812,2599172708,9
2813,2733049099,84
2814,2089628038,17
2815,2884717097,8
2816,2140728929,64
2817,2889899583,73
2818,2013964779,41
2819,2896107967,17
2820,1858628147,20
2821,2397262665,24
2822,1484267055,91
2823,1976328707,66
2824,1969029766,2
2825,2083669834,8
2826,2549271204,7
2827,321163916,25
2828,3080284147,17
2829,2917451752,81
2830,2167536935,81
2831,2518534067,84
2832,2919187121,20
2833,3179299771,58
2834,3158915792,8
2835,2165991420,17
2836,2788546445,8
2837,2887084650,64
2838,2911707243,25
2839,2969191902,3
2840,2799669459,75
2841,2887155907,34
2842,2954546007,50
2843,2720589466,17
2844,1997383886,2
2845,1274380205,83
2846,2080789153,3
2847,2005440687,33
2848,2948474207,18
2849,3175147314,15
2850,2314661376,25
2851,1894141897,32
2852,2017405826,36
2853,2802730708,28
2854,2137548837,4
2855,3124992694,58
2856,2102598958,27
2857,2086305392,50
2858,2029111935,80
2859,2158845740,81
2860,2157416069,28
2861,2278931654,80
2862,236429575,15
2863,2112941189,2
2864,2044883163,60
2865,1990565942,80
2866,2242600689,80
2867,2795736224,73
2868,2155966757,67
2869,2171491956,50
2870,2900237426,34
2871,2956653579,3
2872,1993711433,80
2873,2232726596,29
2874,2743715462,24
2875,2461685124,91
2876,2119157245,8
2877,2151136992,85
2878,2628530919,66
2879,2890280771,93
2880,2105472147,94
2881,701467553,2
2882,195222344,32
2883,2346367312,68
2884,2745773627,10
2885,1873096572,86
2886,1988464173,83
2887,2200365978,46
2888,2017203692,33
2889,87573113,30
2890,2578424308,60
2891,3206381110,27
2892,2152638680,33
2893,3042032276,56
2894,2165135620,89
2895,2809626090,20
2896,2958906568,31
2897,1855792722,34
2898,2593214819,5
2899,2526147677,50
2900,2494398536,57
2901,2231307623,15
2902,2030129395,20
2903,2290797652,9
2904,2159249767,92
2905,3013571763,31
2906,2000128010,39
2907,3147449151,60
2908,2637898142,3
